CustomerID,Frequency,Monetary_value,Average_price,Recency,Country
16062,4,17.055,1.985,9,United Kingdom
16063,1,32.76,0.606666667,260,United Kingdom
16065,1,31.4,2.093333333,365,United Kingdom
16066,5,46.67,5.883303518,16,United Kingdom
16070,2,32.055,1.216724138,22,United Kingdom
16071,1,15,3.75,44,United Kingdom
16072,1,49,3.0625,288,United Kingdom
16076,4,46.6975,1.148741725,22,United Kingdom
16079,1,50.4,0.42,40,United Kingdom
16080,2,12.95,1.15,81,United Kingdom
16081,3,90.07333333,1.569763158,56,United Kingdom
16083,1,30,1.25,360,United Kingdom
16084,1,11.6,0.828571429,299,United Kingdom
16085,5,18.952,2.159402484,23,United Kingdom
16086,2,37.05,2.447727273,59,United Kingdom
16091,1,41.6,2.08,154,United Kingdom
16092,5,0.46,1.88,98,United Kingdom
16094,2,42.6,0.684090909,29,United Kingdom
16096,1,49.08,1.115454545,264,United Kingdom
16098,4,22.5,3.025,128,United Kingdom
16099,2,25.4,2.915,50,United Kingdom
16101,1,68.2,0.988405797,70,United Kingdom
16102,3,41.4,3.7,42,United Kingdom
16103,3,37.53333333,5.262698413,157,United Kingdom
16104,1,37.03,1.4812,61,United Kingdom
16105,1,10.5,0.42,248,United Kingdom
16106,1,17.4,1.45,65,United Kingdom
16107,2,68.25,3.516666667,89,United Kingdom
16108,1,32.4,1.35,84,United Kingdom
16110,3,58.2,2.479291414,45,United Kingdom
16112,4,15.025,0.555,143,United Kingdom
16113,1,25.75,2.340909091,183,United Kingdom
16114,1,17.7,2.95,170,United Kingdom
16115,8,16.2275,1.467676282,9,United Kingdom
16116,1,94.35,3.774,211,United Kingdom
16117,1,32.18,1.787777778,189,United Kingdom
16119,2,30.24,1.256666667,8,United Kingdom
16120,4,22.35,1.55,59,United Kingdom
16121,2,40.71,1.801111111,57,United Kingdom
16122,2,31.62,2.0412,112,United Kingdom
16123,1,14.85,4.95,51,United Kingdom
16124,1,51.6,6.45,317,United Kingdom
16125,1,51,2.55,367,United Kingdom
16126,4,248.3125,4.238066802,29,United Kingdom
16127,1,102.25,2.175531915,39,United Kingdom
16128,4,41.905,3.072840909,17,United Kingdom
16131,4,143.09,1.500260107,51,United Kingdom
16133,27,43.53555556,3.379796296,3,United Kingdom
16134,2,53.67,2.40875,21,United Kingdom
16135,1,25.2,2.1,262,United Kingdom
16136,2,65.77,2.9395,59,United Kingdom
16139,3,23.3,2.615,18,United Kingdom
16140,2,93.29,4.753910891,52,United Kingdom
16141,1,70.71,2.142727273,88,United Kingdom
16142,1,17,8.5,249,United Kingdom
16143,5,50.182,2.457866667,3,United Kingdom
16145,9,54.17,2.188189102,8,United Kingdom
16146,2,22.5,2.5,203,United Kingdom
16147,1,35.04,0.973333333,133,United Kingdom
16148,1,76.32,1.06,296,United Kingdom
16149,2,28.18,1.440714286,4,United Kingdom
16150,8,24.285,3.250554078,38,United Kingdom
16152,1,198.7,3.548214286,268,United Kingdom
16153,3,60.46333333,2.220461073,49,United Kingdom
16156,8,28.69875,3.281519231,8,United Kingdom
16157,2,17.325,6,51,United Kingdom
16159,1,54.6,1.516666667,281,United Kingdom
16160,2,43.8,1.25,65,United Kingdom
16161,20,32.4545,2.996266494,1,United Kingdom
16163,1,220.35,8.161111111,365,United Kingdom
16164,3,25.21333333,1.596666667,17,United Kingdom
16168,6,24.31,3.305,115,United Kingdom
16169,4,59.565,1.423636753,8,United Kingdom
16170,6,48.75833333,1.599193122,50,United Kingdom
16171,1,24.9,4.15,59,United Kingdom
16172,4,14.42,0.774117647,95,United Kingdom
16173,4,51.5125,4.785,15,United Kingdom
16174,1,45,1.25,151,United Kingdom
16175,2,17.4,1.45,94,United Kingdom
16178,1,44.75,1.543103448,138,United Kingdom
16179,1,61.98,3.443333333,60,United Kingdom
16180,7,158.5371429,1.967688315,100,United Kingdom
16181,1,28.3,1.286363636,73,United Kingdom
16182,3,257.4,1.536666667,72,United Kingdom
16183,1,32.85,2.19,67,United Kingdom
16184,6,22.04333333,3.936666667,64,United Kingdom
16185,2,33.925,2.151282051,16,United Kingdom
16186,9,41.42666667,1.389038709,22,United Kingdom
16187,12,51.19333333,1.287746158,31,United Kingdom
16188,3,29.82,1.09031746,44,United Kingdom
16189,1,14.95,14.95,15,United Kingdom
16190,1,17.7,2.95,40,United Kingdom
16191,10,60.842,2.227528571,2,United Kingdom
16193,1,20.4,1.275,236,United Kingdom
16198,1,35.4,2.95,75,United Kingdom
16200,2,56.95,3.154985337,4,United Kingdom
16201,4,84.2875,1.735384897,3,United Kingdom
16202,1,60.9,2.768181818,360,United Kingdom
16203,3,27.63333333,2.039473684,58,United Kingdom
16204,1,50.1,2.277272727,23,United Kingdom
16205,3,32,2.243560606,37,United Kingdom
16206,4,22.6425,1.922478355,54,United Kingdom
16207,1,82.7,3.180769231,25,United Kingdom
16208,2,23.18,1.913304348,44,United Kingdom
16209,3,29.85,1.941111111,119,United Kingdom
16210,13,373.8030769,4.12443956,1,United Kingdom
16211,1,245.1,6.808333333,88,United Kingdom
16212,2,40.275,3.316810345,19,United Kingdom
16214,2,44.55,2.400862069,170,United Kingdom
16215,1,12.5,12.5,80,United Kingdom
16216,1,82.56,2.58,267,United Kingdom
16217,2,1.6,5,267,United Kingdom
16218,6,55.41,2.406222222,29,United Kingdom
16221,2,39.755,1.335728155,36,United Kingdom
16222,1,51.95,1.924074074,318,United Kingdom
16224,3,36.00333333,1.252612613,57,United Kingdom
16225,4,33.14,2.554738095,44,United Kingdom
16226,1,17.7,2.95,207,United Kingdom
16229,2,47.38,5.268703704,87,United Kingdom
16230,2,51.3,2.154545455,189,United Kingdom
16232,2,19.21,1.175714286,215,United Kingdom
16233,2,42.87,2.51375,71,United Kingdom
16235,5,28.06,3.932857143,40,United Kingdom
16239,1,31.5,1.431818182,189,United Kingdom
16240,3,108.0433333,2.729830105,9,United Kingdom
16241,12,26.44583333,2.296044929,9,United Kingdom
16242,7,61.28714286,2.135693878,8,United Kingdom
16243,2,42.875,6.69625,33,United Kingdom
16244,2,81.72,1.655735294,211,United Kingdom
16245,3,55.6,2.82,23,United Kingdom
16247,1,8.47,2.1175,170,United Kingdom
16248,1,50.16,2.09,61,United Kingdom
16249,3,28.7,3.843333333,112,United Kingdom
16250,1,37.65,2.51,373,United Kingdom
16252,1,-18.5,1.027777778,366,United Kingdom
16253,2,292.06,1.357539683,66,United Kingdom
16255,8,24.54625,1.711483199,16,United Kingdom
16258,3,112.9,2.244444444,45,United Kingdom
16260,1,436.6,3.118571429,50,United Kingdom
16261,4,23.905,3.27425,17,United Kingdom
16262,1,-19.9,9.95,360,United Kingdom
16265,7,70.92,2.054763131,43,United Kingdom
16266,4,15.99,1.87,115,United Kingdom
16268,2,42.9,1.078846154,71,United Kingdom
16270,1,147.45,2.680909091,353,United Kingdom
16271,3,62.33,3.017924068,15,United Kingdom
16272,1,21.35,1.940909091,116,United Kingdom
16274,1,19.75,1.795454545,373,United Kingdom
16275,1,98.06,2.971515152,196,United Kingdom
16278,1,17,8.5,100,United Kingdom
16279,3,67.77333333,1.535642105,21,United Kingdom
16281,1,405.64,1.317012987,72,United Kingdom
16282,1,29.5,2.95,339,United Kingdom
16283,4,40.7175,1.241310231,5,United Kingdom
16284,2,38.475,2.504292929,31,United Kingdom
16292,1,38,1.583333333,121,United Kingdom
16293,7,39.98571429,3.037557998,21,United Kingdom
16295,4,53.96,4.434060045,9,United Kingdom
16297,1,41.04,0.932727273,268,United Kingdom
16298,1,15,1.25,51,United Kingdom
16302,1,-20.4,0.85,107,United Kingdom
16303,4,173.9125,1.82773622,25,United Kingdom
16305,1,27.6,1.15,138,United Kingdom
16306,4,21.3,2.016666667,213,United Kingdom
16309,3,28.67666667,4.575050505,91,United Kingdom
16311,2,28.74,2.165,17,United Kingdom
16313,1,42.78,0.792222222,3,United Kingdom
16315,1,44.45,1.532758621,330,United Kingdom
16316,4,51.0575,2.038757267,64,United Kingdom
16317,3,69.30333333,0.981276922,119,United Kingdom
16318,1,17.4,1.45,35,United Kingdom
16320,2,63.05,3.817465753,172,Others
16322,2,10.505,1.246666667,1,United Kingdom
16323,1,207.5,4.15,196,United Kingdom
16324,2,37.635,1.049039548,128,United Kingdom
16326,13,26.31,5.648731685,5,United Kingdom
16327,6,84.25666667,1.605824102,14,United Kingdom
16330,4,34.6775,2.580378788,17,United Kingdom
16332,6,21.92,1.506886724,28,United Kingdom
16333,2,326,1.455,252,United Kingdom
16337,1,27.9,1.55,36,United Kingdom
16338,1,24.65,2.240909091,157,United Kingdom
16339,1,9.2,4.6,284,United Kingdom
16340,1,25.93,1.364736842,107,United Kingdom
16341,3,14.3,2.75,79,United Kingdom
16342,1,20.8,2.08,145,United Kingdom
16343,2,21.87,1.490048077,16,United Kingdom
16345,1,51.94,2.25826087,44,United Kingdom
16347,2,37.185,3.252478992,11,United Kingdom
16348,6,23.05,1.570864258,37,United Kingdom
16349,1,18.05,9.025,290,United Kingdom
16350,4,54.3625,2.982121749,21,United Kingdom
16352,1,12.5,1.25,17,United Kingdom
16353,6,118.74,3.317777778,32,United Kingdom
16354,1,6.65,1.33,73,United Kingdom
16356,2,5.1,1.31,197,United Kingdom
16357,3,51.83333333,4.46875,33,United Kingdom
16358,4,85.2925,2.395518328,1,United Kingdom
16359,3,11.85,5.716666667,7,United Kingdom
16360,6,77.7,1.911617901,4,United Kingdom
16361,4,20.3,2.294711538,9,United Kingdom
16362,4,9.1925,3.690192308,32,United Kingdom
16363,1,15,1.25,53,United Kingdom
16364,2,27.6,2.76,11,United Kingdom
16365,2,5.65,3.533333333,150,United Kingdom
16366,1,10.5,0.42,18,United Kingdom
16367,2,44.145,1.562678571,37,United Kingdom
16368,2,22.215,1.688070175,2,United Kingdom
16369,2,47.4,1.708163265,18,United Kingdom
16370,4,35.96,1.906703431,82,United Kingdom
16372,2,24.81,6.036428571,33,United Kingdom
16374,2,36.2,3.236956522,66,United Kingdom
16376,3,25.52,1.339132706,8,United Kingdom
16377,1,51,0.85,267,United Kingdom
16378,3,16,1.816666667,247,United Kingdom
16379,4,77.99,2.300514706,4,United Kingdom
16383,2,48.525,2.571296296,74,United Kingdom
16384,2,35.925,2.764285714,89,United Kingdom
16385,3,21.82,3.924603175,60,United Kingdom
16386,2,38.755,2.411935484,28,United Kingdom
16389,3,65.99333333,1.650491954,53,United Kingdom
16392,1,30.7,1.096428571,269,United Kingdom
16393,15,17.272,2.075303181,2,United Kingdom
16394,5,14.614,1.355866667,56,United Kingdom
16395,5,23.914,1.688329487,60,United Kingdom
16398,3,75.30333333,2.071041667,144,United Kingdom
16399,2,15.075,3.141666667,19,United Kingdom
16400,1,19.85,1.167647059,94,United Kingdom
16401,9,22.14444444,1.414199735,1,United Kingdom
16402,1,22.85,1.904166667,369,United Kingdom
16403,2,5.8,1.45,302,United Kingdom
16404,1,54.5,3.892857143,70,United Kingdom
16406,1,6.61,1.6525,18,United Kingdom
16407,8,22.28125,2.706579861,12,United Kingdom
16409,5,37.094,1.591073208,36,United Kingdom
16411,1,10.61,1.32625,19,United Kingdom
16412,1,8.1,1.35,53,United Kingdom
16413,1,22.6,0.941666667,56,United Kingdom
16414,1,9.95,9.95,21,United Kingdom
16415,1,9.78,1.63,44,United Kingdom
16416,4,22.0575,1.789513889,26,United Kingdom
16418,3,25.81,2.681,44,United Kingdom
16419,3,64.63,4.481981051,128,United Kingdom
16422,27,148.6192593,1.768004684,25,United Kingdom
16423,1,30,1.25,24,United Kingdom
16424,1,47.1,1.239473684,191,United Kingdom
16425,1,17,8.5,302,United Kingdom
16426,9,22.34222222,2.20475493,2,United Kingdom
16427,1,15,1.25,284,United Kingdom
16431,3,15.28333333,2.507142857,213,United Kingdom
16432,1,15.9,7.95,64,United Kingdom
16433,1,92,3.285714286,28,United Kingdom
16434,7,43.04428571,3.560871554,29,United Kingdom
16438,5,20.136,1.896952381,5,United Kingdom
16440,5,77.43,2.26790293,7,United Kingdom
16441,1,25.5,1.416666667,291,United Kingdom
16442,3,32.96333333,1.941307692,1,United Kingdom
16444,3,10.26666667,6.516666667,46,United Kingdom
16445,1,32.44,1.707368421,33,United Kingdom
16447,1,6.85,2.283333333,135,United Kingdom
16448,1,10,1.25,198,United Kingdom
16449,3,42.86666667,4.913194444,190,United Kingdom
16451,1,28.3,2.021428571,87,United Kingdom
16455,5,51.864,2.010753623,63,United Kingdom
16456,5,57.544,2.035206349,99,United Kingdom
16457,1,19.8,1.65,218,United Kingdom
16458,15,27.34466667,1.524041889,2,United Kingdom
16460,2,22.84,1.241190476,72,United Kingdom
16461,1,17.15,5.716666667,177,United Kingdom
16463,3,38.06,2.049074074,52,United Kingdom
16464,3,59.6,1.547361923,19,United Kingdom
16466,6,16.63,1.819042017,33,United Kingdom
16469,4,24.535,3.005583965,23,United Kingdom
16470,3,14.92,1.107424242,51,United Kingdom
16471,1,73.1,1.589130435,274,United Kingdom
16473,1,10.2,0.85,287,United Kingdom
16474,6,29.08666667,2.20228869,17,United Kingdom
16475,2,18.9,1.15,162,United Kingdom
16477,7,47.95714286,2.482319011,63,United Kingdom
16478,1,32.7,3.27,65,United Kingdom
16480,1,47.93,1.369428571,75,United Kingdom
16482,1,32.22,0.488181818,15,United Kingdom
16483,1,9.9,1.65,192,United Kingdom
16484,2,1.5,2.85,189,United Kingdom
16485,1,32.26,1.240769231,77,United Kingdom
16488,2,12,0.355,33,United Kingdom
16491,1,86.04,1.162702703,46,United Kingdom
16493,4,48.1875,1.440223214,72,United Kingdom
16494,1,175.2,1.622222222,296,United Kingdom
16495,2,58.8,2.606203704,3,United Kingdom
16496,3,47.5,4.091515152,8,United Kingdom
16497,3,77.97333333,2.360143849,49,United Kingdom
16498,1,41.4,4.14,162,United Kingdom
16499,2,1,9.45,364,United Kingdom
16500,3,72.7,56.96666667,4,United Kingdom
16503,2,35.125,5.868181818,106,United Kingdom
16504,1,51.29,0.840819672,25,United Kingdom
16505,1,358.56,2.49,31,United Kingdom
16509,1,29.85,9.95,296,United Kingdom
16510,1,97.35,2.781428571,372,United Kingdom
16511,3,29.46,4.518333333,21,United Kingdom
16513,3,60.8,2.983333333,4,United Kingdom
16515,4,27.4025,1.702613304,91,United Kingdom
16516,1,16.5,1.65,30,United Kingdom
16517,1,7.8,0.65,277,United Kingdom
16518,2,28.65,2.8,61,United Kingdom
16519,1,26.1,1.45,25,United Kingdom
16520,3,38.34,2.310031746,186,United Kingdom
16523,18,61.71388889,2.629173379,1,United Kingdom
16525,13,80.29461538,3.491324821,2,United Kingdom
16526,1,10,1.25,171,United Kingdom
16527,1,37.3,3.73,81,United Kingdom
16528,1,74.46,1.772857143,3,United Kingdom
16529,1,75.35,1.837804878,190,United Kingdom
16531,6,23.73,1.232399123,22,United Kingdom
16533,3,44.91333333,1.776382284,19,United Kingdom
16535,1,74.34,2.478,5,United Kingdom
16536,1,20.51,1.864545455,110,United Kingdom
16539,3,59.5,4.982222222,2,United Kingdom
16545,1,76.5,4.25,164,United Kingdom
16546,1,-103.68,0.72,372,United Kingdom
16549,10,60.343,2.136322356,10,United Kingdom
16550,8,38.16125,1.927280411,108,United Kingdom
16551,3,44.35666667,2.779833333,95,United Kingdom
16552,1,16.5,1.65,242,United Kingdom
16553,8,132.725,1.638238636,163,United Kingdom
16554,4,21.695,2.683580189,3,United Kingdom
16555,2,51.19,1.792136364,35,United Kingdom
16556,6,58.18,2.134738311,66,United Kingdom
16557,2,50.9,7.05,24,United Kingdom
16558,20,54.775,2.03739095,0,United Kingdom
16560,2,76.315,1.402264151,26,United Kingdom
16561,2,61.675,3.832142857,5,United Kingdom
16563,1,15,1.25,53,United Kingdom
16566,1,10.08,0.42,15,United Kingdom
16567,2,114.59,1.180464789,194,United Kingdom
16570,7,97.93714286,2.821115646,15,United Kingdom
16571,5,15.57,2.604871795,3,United Kingdom
16572,2,26.15,5.183333333,127,United Kingdom
16573,2,34.2,2.883333333,84,United Kingdom
16574,1,40.8,0.85,71,United Kingdom
16579,1,-30.6,2.55,365,United Kingdom
16581,2,-4.23,1.603333333,155,United Kingdom
16582,1,11.7,1.95,113,United Kingdom
16583,1,68.1,1.792105263,373,United Kingdom
16584,3,29.03,1.91984127,80,United Kingdom
16589,2,31.14,1.003333333,71,United Kingdom
16592,8,68.8975,1.787156491,4,United Kingdom
16593,2,62.025,4.614285714,189,United Kingdom
16594,1,18.79,3.758,75,United Kingdom
16595,1,48.88,1.481212121,61,United Kingdom
16596,1,55.4,1.978571429,366,United Kingdom
16600,3,13.14,0.423063063,4,United Kingdom
16601,1,21.1,2.6375,40,United Kingdom
16602,1,73.1,2.811538462,36,United Kingdom
16603,2,40.05,1.49,74,United Kingdom
16607,11,1.962727273,27.76320553,17,United Kingdom
16609,8,84.38125,2.278142781,15,United Kingdom
16610,1,11.4,0.95,219,United Kingdom
16611,1,5.04,0.42,186,United Kingdom
16612,3,34.63333333,2.146742424,119,United Kingdom
16613,1,10.2,0.85,70,United Kingdom
16614,1,128.7,4.95,182,United Kingdom
16616,2,23.445,0.760657895,15,United Kingdom
16617,1,81.45,3.016666667,235,United Kingdom
16618,3,88.25333333,2.207748918,31,United Kingdom
16619,1,32.88,1.37,263,United Kingdom
16621,1,15,1.25,51,United Kingdom
16624,2,49.75,1.913078971,80,United Kingdom
16625,1,20.94,1.495714286,274,United Kingdom
16626,8,73.0125,2.036008987,22,United Kingdom
16628,5,40.52,2.347575758,106,United Kingdom
16629,2,24.455,0.761321429,73,United Kingdom
16633,6,42.19666667,3.003686869,17,United Kingdom
16634,1,13,3.25,372,United Kingdom
16637,4,46.925,10.22916667,32,United Kingdom
16638,5,23.308,2.624721805,99,United Kingdom
16639,3,7.5,5.844285714,25,United Kingdom
16641,1,58.1,2.905,105,United Kingdom
16642,2,49.33,3.134109589,4,United Kingdom
16643,1,87.15,2.640909091,245,United Kingdom
16644,2,41.675,1.926315789,177,United Kingdom
16647,1,28.54,1.585555556,204,United Kingdom
16648,1,20,1.25,42,United Kingdom
16650,1,34.8,1.45,71,United Kingdom
16652,4,106.395,1.571102484,58,United Kingdom
16653,2,48.89,3.093846154,64,United Kingdom
16654,5,17.55,3.21,141,United Kingdom
16655,6,58.95166667,1.310791859,17,United Kingdom
16656,6,119.44,0.626051893,30,United Kingdom
16657,4,21.66,0.534934826,9,United Kingdom
16660,2,46.575,2.157142857,16,United Kingdom
16666,1,22.98,0.433584906,19,United Kingdom
16667,2,78.54,2.467331536,68,United Kingdom
16668,2,10.02,0.625,15,United Kingdom
16669,3,49.76333333,1.651833333,23,United Kingdom
16670,10,39.516,2.184467715,18,United Kingdom
16672,7,94.4,3.586134454,112,United Kingdom
16674,2,15.305,1.945307692,54,United Kingdom
16676,4,29.905,3.541761364,33,United Kingdom
16678,11,27.44454545,1.997642358,2,United Kingdom
16681,1,20.16,0.42,77,United Kingdom
16682,3,55.86666667,1.218533333,4,United Kingdom
16684,9,450.98,1.580782076,4,United Kingdom
16685,1,31.62,0.39037037,61,United Kingdom
16686,6,55.64833333,1.846858647,47,United Kingdom
16688,3,43.22666667,1.726666667,1,United Kingdom
16689,1,57.9,3.216666667,82,United Kingdom
16690,2,22.5,1.25,72,United Kingdom
16693,2,20.92,4.2775,68,United Kingdom
16696,2,26.55,2.95,213,United Kingdom
16700,14,56.00214286,2.205870015,8,United Kingdom
16701,11,79.77545455,1.948512382,8,United Kingdom
16705,13,93.10538462,5.776269107,4,United Kingdom
16706,3,20.88666667,2.380448179,37,United Kingdom
16708,1,59.1,4.221428571,45,United Kingdom
16709,4,55.15,4.560784314,84,United Kingdom
16710,10,26.913,1.639681547,19,United Kingdom
16712,10,39.377,2.461424567,18,United Kingdom
16713,15,35.48933333,3.081965912,18,United Kingdom
16714,1,295.7,8.697058824,317,United Kingdom
16715,1,13.92,0.29,78,United Kingdom
16717,5,43.228,2.826122291,23,United Kingdom
16718,1,23.85,7.95,369,United Kingdom
16719,7,35.05714286,2.318813485,14,United Kingdom
16721,1,38.42,2.134444444,262,United Kingdom
16722,8,64.355,1.274628725,17,United Kingdom
16723,1,4.63,2.315,107,United Kingdom
16725,6,19.43333333,3.059550265,302,United Kingdom
16726,3,36.62,2.790514286,26,United Kingdom
16727,1,15.45,1.2875,364,United Kingdom
16728,4,39.44,1.600966843,46,United Kingdom
16729,19,43.64947368,1.891093537,38,United Kingdom
16730,3,21.46666667,0.593842105,52,United Kingdom
16732,1,37.35,7.47,31,United Kingdom
16734,2,24.09,4.336666667,52,United Kingdom
16735,3,64.48333333,1.822201178,98,United Kingdom
16739,2,24.85,3.23,172,United Kingdom
16743,8,26.1,1.398327396,29,United Kingdom
16744,7,28.45714286,2.077086132,11,United Kingdom
16745,14,58.10357143,1.388331207,86,United Kingdom
16746,14,45.92857143,2.016931181,4,United Kingdom
16747,2,71.93,2.055142857,37,United Kingdom
16748,4,31.6,1.84,17,United Kingdom
16750,3,10.46,2.574285714,44,United Kingdom
16751,1,232.54,0.981181435,30,United Kingdom
16752,1,10.2,0.85,372,United Kingdom
16753,1,19.89,2.841428571,58,United Kingdom
16755,3,52.48,1.642357143,114,United Kingdom
16756,1,87.78,1.415806452,214,United Kingdom
16757,1,5.04,0.42,318,United Kingdom
16758,1,3.75,3.75,65,United Kingdom
16759,2,46.85,4.814285714,7,United Kingdom
16762,3,38.50666667,1.543095238,19,United Kingdom
16763,1,99.25,1.68220339,198,United Kingdom
16764,14,29.695,3.203631266,3,United Kingdom
16766,1,106.3,4.088461538,273,United Kingdom
16767,6,49.45666667,0.75252507,30,United Kingdom
16768,2,49.3,5.45,47,United Kingdom
16769,1,17.39,2.898333333,260,United Kingdom
16770,5,26.356,2.054875,57,United Kingdom
16771,5,43.632,1.671705336,33,United Kingdom
16773,1,30.9,0.468181818,57,United Kingdom
16774,4,24.1125,2.8975,67,United Kingdom
16775,10,21.195,4.7825,10,United Kingdom
16776,1,35.52,1.48,60,United Kingdom
16777,1,19,4.75,257,United Kingdom
16779,23,58.01043478,2.219229613,2,United Kingdom
16780,2,26.95,1.785833333,100,United Kingdom
16781,1,53.85,4.895454545,372,United Kingdom
16782,12,24.79166667,3.824823095,35,United Kingdom
16784,1,30,3.75,19,United Kingdom
16788,2,16.045,1.220333333,123,United Kingdom
16790,5,31.968,1.553664439,3,United Kingdom
16791,7,31.31714286,2.905225673,29,United Kingdom
16792,1,27.65,3.95,282,United Kingdom
16793,1,33.6,1.4,57,United Kingdom
16794,8,22.495,1.834899194,1,United Kingdom
16795,1,86.35,1.693137255,365,United Kingdom
16796,1,78.84,1.971,89,United Kingdom
16800,1,224.75,1.322058824,11,United Kingdom
16801,3,33.23333333,3.734583333,201,United Kingdom
16803,1,26.44,2.203333333,65,United Kingdom
16804,2,50.05,5.05625,23,United Kingdom
16805,2,16.995,1.244,173,United Kingdom
16806,4,36.9725,2.253803717,103,United Kingdom
16807,3,65.98,2.462964462,142,United Kingdom
16808,1,16.84,1.0525,274,United Kingdom
16809,5,19.862,1.563375238,23,United Kingdom
16810,1,30.1,2.15,192,United Kingdom
16811,1,14.85,4.95,17,United Kingdom
16812,1,18.6,4.65,360,United Kingdom
16813,10,16.211,1.785985159,8,United Kingdom
16814,15,66.94266667,3.156500837,14,United Kingdom
16816,2,10.15,1.9,149,United Kingdom
16817,10,22.498,2.755214286,2,United Kingdom
16818,9,33.04555556,1.618922016,10,United Kingdom
16820,1,10.2,0.85,95,United Kingdom
16823,1,3.3,0.55,227,United Kingdom
16824,2,30.15,4.2,15,United Kingdom
16825,1,105.6,1.552941176,38,United Kingdom
16826,1,77.1,2.57,51,United Kingdom
16828,2,15.15,8.775,93,United Kingdom
16829,1,19.92,2.49,156,United Kingdom
16830,1,10.5,0.42,38,United Kingdom
16833,2,54.5,3.40625,1,United Kingdom
16834,1,60.6,1.01,227,United Kingdom
16837,7,32.26428571,3.465079365,31,United Kingdom
16838,1,27.6,1.15,197,United Kingdom
16839,21,78.07809524,3.49356628,8,United Kingdom
16841,6,31.46,0.73332395,36,United Kingdom
16842,3,38.99666667,2.176492754,64,United Kingdom
16843,13,96.56769231,1.449078029,42,United Kingdom
16846,1,15,3.75,50,United Kingdom
16847,1,59.54,2.29,43,United Kingdom
16848,1,10.2,0.85,52,United Kingdom
16849,1,25.5,4.25,186,United Kingdom
16850,1,10.08,0.42,333,United Kingdom
16851,2,28.11,0.633333333,4,United Kingdom
16852,2,16.35,5.45,10,United Kingdom
16855,1,36.4,2.275,23,United Kingdom
16858,1,23.85,7.95,368,United Kingdom
16859,3,24.70333333,1.07540301,106,United Kingdom
16863,3,17.13666667,1.556666667,31,United Kingdom
16869,4,14.79,1.378873626,22,United Kingdom
16871,5,54.366,2.055958042,22,United Kingdom
16872,1,159,1.06,184,United Kingdom
16873,9,90.19333333,2.764649915,4,United Kingdom
16875,6,54.93166667,3.046403874,64,United Kingdom
16877,6,11.04166667,1.504585346,12,United Kingdom
16880,5,41.104,2.329789574,30,United Kingdom
16882,3,28.85333333,2.211012346,66,United Kingdom
16883,1,5.9,2.95,371,United Kingdom
16884,1,7.5,7.5,37,United Kingdom
16885,3,14.44,2.789190476,15,United Kingdom
16887,1,5.05,1.683333333,35,United Kingdom
16889,3,56.1,1.138365617,194,United Kingdom
16891,4,22.055,2.916488095,36,United Kingdom
16892,5,5.74,3.81,1,United Kingdom
16893,1,2.9,1.45,366,United Kingdom
16895,1,44.47,3.420769231,64,United Kingdom
16897,3,7.06,8.459333333,299,United Kingdom
16898,3,18.89,2.71442735,26,United Kingdom
16899,6,19.505,3.746792929,7,United Kingdom
16900,3,34.06333333,2.174915254,11,United Kingdom
16902,1,30,1.25,116,United Kingdom
16903,1,22.03,0.564871795,29,United Kingdom
16904,14,32.10928571,2.640671789,4,United Kingdom
16905,6,53.46833333,4.069545255,5,United Kingdom
16906,4,15.6575,3.893115942,81,United Kingdom
16907,5,13.564,2.3487,29,United Kingdom
16909,1,25.5,4.25,72,United Kingdom
16910,8,21.42125,2.573750992,4,United Kingdom
16912,7,31.29714286,2.391825397,67,United Kingdom
16913,1,1.25,1.25,290,United Kingdom
16914,1,69.3,1.506521739,36,United Kingdom
16915,2,8.955,3.401666667,44,United Kingdom
16916,2,28.395,2.480267857,23,United Kingdom
16917,1,15.6,0.65,276,United Kingdom
16918,4,35.89,2.146908213,63,United Kingdom
16919,10,20.584,1.578471631,156,United Kingdom
16921,1,12.72,1.272,61,United Kingdom
16923,17,31.31,3.351778397,12,United Kingdom
16924,3,38.56666667,2.821117794,21,United Kingdom
16926,1,54.85,7.835714286,371,United Kingdom
16927,1,67.5,6.75,276,United Kingdom
16928,11,38.79545455,1.328716226,80,United Kingdom
16929,5,23.634,2.224615385,3,United Kingdom
16930,2,23.58,3.879,26,United Kingdom
16931,19,20.95789474,1.715066551,5,United Kingdom
16932,1,16.63,2.07875,53,United Kingdom
16933,3,7.566666667,5.464102564,1,United Kingdom
16934,2,54.88,4.184,54,United Kingdom
16936,1,44.82,1.400625,25,United Kingdom
16938,2,522.24,1.100647138,8,United Kingdom
16940,3,87.08,1.445306192,52,United Kingdom
16942,9,16.94,2.995440717,12,United Kingdom
16943,1,15.3,2.55,318,United Kingdom
16945,13,38.35769231,2.625846575,21,United Kingdom
16947,1,27.04,1.69,235,United Kingdom
16948,1,15.6,0.65,325,United Kingdom
16949,2,11.675,2.9,3,United Kingdom
16950,2,38.32,0.4926,56,United Kingdom
16951,3,16.2,1.35,134,United Kingdom
16952,2,17.425,4.268333333,109,United Kingdom
16953,1,20.8,2.08,30,United Kingdom
16954,5,67.83,4.98,7,United Kingdom
16955,1,20,1.25,184,United Kingdom
16956,1,46.6,1.664285714,17,United Kingdom
16957,1,23.8,5.95,239,United Kingdom
16959,1,13.05,1.45,87,United Kingdom
16960,3,30.12333333,1.89449911,38,United Kingdom
